filename,track_id,genre,lyrics
005268.wav,5268,Hip-Hop,"It's a finnit you great sorter in my states This lack for crumble paves so waste tree flow Pick you got a poms Hey, ohms, a balish cross, waste my misery Forget his the re-food my degree I So these kids don't watch so he can know what they have Now into a guy they have Like the re-spot, the pull back block But where the skills they got, where's my culture Rewants bless you But for them hit the floor to the bottom to the chest"
005376.wav,5376,Folk,[Instrumental]
005381.wav,5381,Folk,[Instrumental]
005521.wav,5521,Experimental,I send you a loan And maybe the features are some easy So don't wait until D crocodiles There were some
005879.wav,5879,Folk,I loved him in 1997 Where's the love of sailing? He started to get by All the stolen lands To the map of a chain Because he saw
005936.wav,5936,Folk,Do it to team I used to live rock and roll Life offering free nights in my soulotti Over here
005940.wav,5940,Folk,"Hello, maybe put up a cup of coffee or tea But all the record wants to move me, maybe cook up a meal For my echo, my shadow in me But alone here I sit, not too blue, just a bit Maybe I'll sit at the piano and play Always sounds better, in inclimit weather And I'm all alone when it rains"
006329.wav,6329,International,[Instrumental]
006330.wav,6330,International,[Instrumental]
006331.wav,6331,International,[Instrumental]
006332.wav,6332,International,[Instrumental]
006333.wav,6333,International,I'm an ally of the day and I'm an ally of the day This time I've always been spent with you I'm an ally of the day and I'm an ally This time I've always been in this My past
006342.wav,6342,International,[Instrumental]
006354.wav,6354,International,"Solito sus pantal momentos Hay un beso, y yo Meso. Es antes, eh<|ru|> Pero se encuentranwwww Yo mi gusto Pi Goton Por aquí... друга La Tiana Perdon No no es pen Buddhist徑 Estos"
006357.wav,6357,International,The Game Train
006358.wav,6358,International,For more 360ありがとう Fuel 2 4
006360.wav,6360,International,あぶぶぎび 召るおこりがあぶぶぎび 召るやんこいのだんこすぎび 召る
006363.wav,6363,International,🎵 🎵 🎵 🎵 🎵 🎵 🎵 🎵
006366.wav,6366,International,[Instrumental]
006367.wav,6367,International,Laughter Quia vas superguito Aqu Hare Hectáparla Quina vas superguito Aquiosas buidos Ah neckl wake Merego engage Vandana Susilloy Vandana Rial Vambu allow! trustc
006368.wav,6368,International,slip stitch
006370.wav,6370,International,awesome television music
006372.wav,6372,International,[Instrumental]
006373.wav,6373,International,zen bir durcan Bir kımziirini R� Baksızbaksized Orhan duryuün soruyasın kon Rangerenne
006376.wav,6376,International,[Instrumental]
006379.wav,6379,International,Ah placesよバサでは昔はハッシュ2回いかな livre
006380.wav,6380,International,Do I'm almost yourself I'm always loud It's your patience Cause you're not being speak
006381.wav,6381,International,[Instrumental]
006382.wav,6382,International,[Instrumental]
006383.wav,6383,International,முதான் அழையான பச்சும்மாம் முகியும் கேட்டிக்கும் நிலைக்காடிக் காடிப் பசும்மாம்
006385.wav,6385,International,[Instrumental]
006387.wav,6387,International,righteous.
006389.wav,6389,International,"Here, oh, but you can't see nothing else What a hola-hoe-e-sue Who's by your pussy, the piano What a hola-hoe-e-sue Oh, but you can't see nothing else What the- what the- Oh, oh, oh, oh, oh What the- what the- Oh, oh, oh"
006390.wav,6390,International,Ha Ha Ha da da!
006393.wav,6393,International,"Whoa, kuh-kuh-cuh-cuh Oh U-ok Yes She keeps Shadow Oh"
006394.wav,6394,International,[Instrumental]
006396.wav,6396,International,[Instrumental]
006406.wav,6406,Folk,"you all you Honey, what up is the rise of times."
006407.wav,6407,Folk,That will be the end of the world.
006439.wav,6439,Hip-Hop,"Out the banner blocked pit by black cereal Black steel! Out the corn Near the corn Redo! Let's applaud softer You do your T-Rεις! Redo! Let's spread a supporter The rat aras out on cukotron Brother-CellEN knew it's us gonna go, go We're going another rubber sample Theses poppin R&B's out to empty That's it."
006440.wav,6440,Hip-Hop,Small crack!!! We smoke MC! Second маш won't a gang fault Shou is like a adversely was like a coffian 그거's the fat kid I think it's namba Brothers rottenanz
006442.wav,6442,Hip-Hop,"Both in the school are hard now, under principle Stop man Joe if he suffer repercussion Cover through the way boss and cross the Pop the drama, pick a stock it when we go to Don't in the cab and the one two Lay the dick is out the trap We want to Like a marathon, plot it with the divers on B&B Get the fuck off Back to bed, do how? With the cracker, all facing the whiz Boplin' with the big red Off the beat up And every time he beats up The top of you don't stop"
006443.wav,6443,Hip-Hop,"Oh yeah, oh yeah, you When I say this you say hot bitch When I say hit you say hot bitch Yo put me in the mood with my woman got me the ear saying sweet Not it make a love come out the mouth don't fuck it like all of a sudden you Oh"
006448.wav,6448,Hip-Hop,"Because my hand got the clock and the thing is got the status Baby was cooler, biggest damage we were standing And out of fantasy and out of law We can get cooler rocks and bends is with the proud effect Uh-huh, I want to black He was on the two toes, Superbowlman systems with the hand before The dream gets better and I would like to go on But I was brought back to be out of my tune of the horn Smoke every red Just what we needed On the way shop, I demo in a car with heated Feelin' real low, no enough to die Holdin' a trap and I want on an FBI"
006459.wav,6459,International,أزن فن فيه ماذا يلوث فيه نى واسن فن فيه ماذا يلوث فيه واسن فلتين واسن فلتين ل ج disappears سعيس
006461.wav,6461,Folk,You can kiss me alive You don't wanna here You're too slow I didn't let those rough
006463.wav,6463,Folk,And stick to your dreams as dust sticks to them.
006467.wav,6467,Folk,"My boots start shales and mums Crush crayfish in their home Salmon and manders, black and omen Midnight star across their foe Sal-Rain's down here"
006469.wav,6469,International,Ağılın ayına gelmiş sorurlar Ölürüm Ölürüm Ölürüm Yağmıyon It's not on your Ölürüm Yağmıyon Ölürüm Yağmıyon It's not on your Ölürüm Yağmıyon
006517.wav,6517,Rock,"— 一直为了向来 起来 。到底是否与他未现?!Im彼 Frankfurt共亀所以冬中,让我发现我又无忻鼓勵我乱嘯一起子嘛我优秀"
006519.wav,6519,Rock,your fingers touch my lips my tears so full of God your hand your whole life left to this I'll leave you up you up to stay on the patty that's all
006603.wav,6603,Hip-Hop,Wondered off into the dead of dark The woods It's a shock of all the trees The PT and height exist The two friends of the crunch and leaves How they go wilderness The black throw and splones and stuff It takes them to a place The type of mornag block Married
006605.wav,6605,Hip-Hop,"We can take this break so we're just the shutter speeds and explosions time I gotta know for what I need Two explosion lines in the dust in this space When I bust in your place I see trash on the ground And the rust in your face light is raw When you speak sleep you walk full the leaps We can walk on the roots Grabbing the hocks by the peaks Now you tap on a sneak so get in the car And the duck likes my shot And the smoke is raw Back, right when the clock strikes the ground"
006606.wav,6606,Hip-Hop,"My at the door strangers were raging, they were staging the coup. We hit the floor. Kick down the castle, we were thrown from the thrones, and we were left cousin and fops, and then a valley of bones outside of capital. Cover K, cover K, Cover K, Look Goose."
006607.wav,6607,Hip-Hop,The gas The world wants to hurt you but someday resist They hold to their virtues and cut through the mist Now first folks I'll throw a gift or push to the side The world wants to hurt you but all the advice The light is the secret that key in the point
006608.wav,6608,Hip-Hop,"We hit the pipes, Paul, in a pitless bike's past When I did fatigue, blast, people out the sleeve Tired for my last surprise, light That'll smash our ass sounds Coming out the dust, sounds coming out of us We're too big left, we're too big left We're too big right, we're too tight Can't you think free taking this max And we keep the feet clean like a fly was burning Like a dead no more"
006609.wav,6609,Hip-Hop,You're lost like all these dreams I'm throwing marks I see moon beans You're with all They're cutting loose And showin' all deep in the dark They're goin' nuts Tear over the tats You're with cuts For a moment How soon the dark Look at your life You're blown apart 2009 No way to hide You put it straight I'm terrified Cause once something Off facts my heart I can't always see
006610.wav,6610,Hip-Hop,Beans coming out of my eyes Hight screams drumming up a surprise When the clock clock struck struck Twirls always delving in that realm When the clock clock struck struck Twirls delving in that realm You can swim in the woods You're gonna lay the bounce off a spice A fly on a snake
006611.wav,6611,Hip-Hop,From the heart you should join us in the march Here's the key of all the spots Now you freeze all the shots I'll keep the water flowing You'll throw it through the wire Will keep the holes is blowing Life in the forest fire Life will join us from the march You should join us in the march Here's the key of all the spots Now you
006674.wav,6674,Experimental,"I, I there seas and burns within private peace of my mind, within the job and confusion and death of my body and there still which of this is not the reason, I do not rap always in the middle of time, I asked Dr. Mike for says he hite a drug at a net. And he then entered the bank and had the chance to take it himself. Then he hit you. And when supported we're not�. And as Ambient 2025"
006675.wav,6675,Experimental,[Instrumental]
006677.wav,6677,Experimental,[Instrumental]
006679.wav,6679,Experimental,Coming early in hell cuz afraid hits against what governments then
006680.wav,6680,Experimental,Sounds of communism
006684.wav,6684,Experimental,[Instrumental]
006762.wav,6762,Folk,Oh No No No Now I'm on a bus
006776.wav,6776,Rock,[Instrumental]
006778.wav,6778,Rock,[Instrumental]
006779.wav,6779,Folk,"I halved it by the waz avaient Ma'am, No. B bomb your life, You HAW, SHIVE No, The Interrepition 1..."
006782.wav,6782,Folk,"You're my sunshine, you're my sunshine You're my sunshine, you're my sunshine"
006783.wav,6783,Folk,"So fast walls the snow and I was chasing to my phone My bad it is the blush, is my cover the green blush She's kinda cool, a little bit of a shitman's girl with her tight head and gone"
